mode,index,elapsed_min,gpu_util
async,0,26.034720190040108,79.81665808418906
async,0,26.152065189901073,78.56666565696342
async,0,26.1689015888317,78.7166671715183
async,0,26.22005299195322,79.53333535273983
async,0,26.25388468622593,78.6333262654106
async,0,26.338232197974335,75.7999979805935
async,0,26.37189837515178,77.26665253082119
async,0,26.52346568963029,78.86666868607317
async,0,26.5404146401857,78.46666464726017
async,0,26.607468925820534,76.83332828481709
async,0,26.65781922620096,77.64999646603863
async,0,26.691319886283136,77.96665959874393
async,0,26.74158411777402,77.76665757933743
async,0,26.8370477576406,77.04999040781914
async,0,26.820297427599513,77.86665858904068
async,0,26.85381794973312,77.26665253082119
async,0,26.8706874520828,77.4833348478882
async,0,26.887431161440077,76.58332576055898
async,0,27.021831042797423,72.5166651521118
async,0,27.0553317028796,73.26667272488615
async,0,27.088997880057043,73.16667171518291
async,0,27.17301435761491,74.86666868607317
async,0,27.206667293424733,74.4333242460041
async,0,27.35793667713176,76.45000454366462
async,0,27.391437337213937,75.4833348478882
async,0,27.458716726098338,75.96665959874393
async,0,27.50904716442733,74.41666414240855
async,0,27.576750277075618,74.55000555336787
async,0,27.611118246736996,73.41665404537606
async,0,27.627881818145706,74.23332222659761
async,0,27.695518723955885,73.66665656963418
async,0,27.745869024336308,72.79998788356102
async,0,27.796384841812003,73.36665354052444
async,0,27.82988550189418,73.4833348478882
async,0,28.098201954690687,81.01667020062804
async,0,28.115203870716584,80.99998990296751
async,0,28.1320336489634,81.0833308090752
async,0,28.30056977604875,84.86666868607317
async,0,28.350853869591067,85.7999979805935
async,0,28.62003101128297,93.03333030422358
async,0,28.636781341324056,93.0666505114147
async,0,28.75484799572039,94.49998485445127
async,0,28.771598325761477,94.13332121689436
async,0,28.788348655802565,94.66666666666667
async,0,28.821882419303794,94.59998586415452
async,0,28.889214773658683,96.10000100970325
async,0,28.956851679468862,96.03332020719111
async,0,29.00716887643023,96.4333242460041
async,0,29.057499314759227,96.28332273144923
async,0,29.0743026102708,96.4333242460041
async,0,29.091052940311886,95.9166590938923
async,0,29.107816511720596,95.9166590938923
async,0,29.191568161926035,95.94999949514838
async,0,29.325815767555735,94.1166611132988
async,0,29.342566097596823,94.49998485445127
async,0,29.409613762547853,94.21666212300205
async,0,29.460314959170244,94.16666161815043
async,0,29.59556890873917,90.36666363755693
async,0,29.932800059321327,84.36666363755693
async,0,29.983335738848453,84.25000252425812
async,0,30.354146997718512,74.03332020719111
async,0,30.370937051862466,74.08332071204273
async,0,30.404464194679882,74.2000020194065
async,0,30.42130059361051,73.86665858904068
async,0,30.438216440746867,73.8833388867012
async,0,30.472001790232902,71.78333787699795
async,0,30.54061855724707,72.93332929452033
async,0,30.574132458696862,72.88332878966871
async,0,30.590882788737954,73.31665303567281
async,0,30.943036960629442,80.76666767636992
async,0,30.98744850763166,80.76666767636992
async,0,31.00428490656229,80.86666868607317
async,0,31.59269818023885,97.13333131392683
async,0,31.710519869334185,97.84999848544513
async,0,31.912318311884526,98.88332878966871
async,0,31.929068641925614,98.73332727511385
async,0,32.06372010926776,97.76665757933743
async,0,32.18146897084119,97.84999848544513
async,0,32.29882059138596,96.38332374115248
async,0,32.60143218632193,89.81665808418906
async,0,32.921787213870594,78.10000100970325
async,0,32.955301115320395,78.25000252425812
async,0,32.97205144536148,77.18333181877846
async,0,33.07078570303055,70.66666666666667
async,0,33.222664189648164,55.78333787699795
async,0,33.30676673609557,56.050000504851624
async,0,33.357030967586454,55.54999545633538
async,0,33.34028063754537,56.18334191581094
async,0,33.373814401046594,55.78333787699795
async,0,33.53670308484141,42.53332525570735
async,0,33.59779875504662,43.89999899029675
async,0,33.84838501659805,48.23334242066257
async,0,34.014047766909556,50.86666868607316
async,0,34.076169643105416,50.70000706792274
async,0,34.37474924160067,69.46665455022769
async,0,34.47583384202254,67.03333030422358
async,0,34.49263713753411,66.5166651521118
async,0,34.509413950310446,67.599995961187
async,0,34.677400560639505,74.93332929452033
async,0,34.7109144620893,74.35000353396137
async,0,34.84624785986396,71.49999495148376
async,0,34.88015238165859,71.66665656963418
async,0,34.96426816947361,72.50000504851624
async,0,34.981018499514704,72.21666212300205
async,0,35.03181900639426,71.4833348478882
async,0,35.065617597247915,72.28332273144923
async,0,35.082367927289,72.65000656307112
async,0,35.11610031130455,72.18332172174598
async,0,35.2206342879918,70.76666767636992
async,0,35.237430962819566,71.24999242722564
async,0,35.25423425833114,71.2833328284817
async,0,35.28776802183237,71.84999848544513
async,0,35.33828383930806,71.43333434303658
async,0,35.389117449606665,70.06666060844718
